id,slug,name,description,upgradedName,upgradedDescription,character,pool,type,cost,rarity,image,portraitUrl,sourceUrl,sortCost,source,source_url,fetched_at_utc
494-summon-forth,summon_forth,Summon Forth,Forge 8. Put Sovereign Blade into your Hand from anywhere.,Summon Forth+,Forge 11. Put Sovereign Blade into your Hand from anywhere.,Regent,Regent,Skill,1,Uncommon,/media/cards-webp/summon_forth.webp,/media/card-portraits/regent/summon_forth.webp,https://sts2.untapped.gg/en/cards/summon_forth,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
495-sunder,sunder,Sunder,"Deal 24 damage. If this kills an enemy, gain 3 Energy.",Sunder+,"Deal 32 damage. If this kills an enemy, gain 3 Energy.",Defect,Defect,Attack,3,Uncommon,/media/cards-webp/sunder.webp,/media/card-portraits/defect/sunder.webp,https://sts2.untapped.gg/en/cards/sunder,3,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
496-supercritical,supercritical,Supercritical,Gain 4 Energy. Exhaust.,Supercritical+,Gain 6 Energy. Exhaust.,Defect,Defect,Skill,0,Rare,/media/cards-webp/supercritical.webp,/media/card-portraits/defect/supercritical.webp,https://sts2.untapped.gg/en/cards/supercritical,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
497-supermassive,supermassive,Supermassive,Deal 5 damage. Deals 3 additional damage for each card you created this combat.,Supermassive+,Deal 5 damage. Deals 4 additional damage for each card you created this combat.,Regent,Regent,Attack,1,Uncommon,/media/cards-webp/supermassive.webp,/media/card-portraits/regent/supermassive.webp,https://sts2.untapped.gg/en/cards/supermassive,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
498-suppress,suppress,Suppress,Innate. Deal 11 damage. Apply 3 Weak.,Suppress+,Innate. Deal 17 damage. Apply 5 Weak.,Silent,Silent,Attack,0,Ancient,/media/cards-webp/suppress.webp,/media/card-portraits/silent/suppress.webp,https://sts2.untapped.gg/en/cards/suppress,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
499-survivor,survivor,Survivor,Gain 8 Block. Discard 1 card.,Survivor+,Gain 11 Block. Discard 1 card.,Silent,Silent,Skill,1,Starter,/media/cards-webp/survivor.webp,/media/card-portraits/silent/survivor.webp,https://sts2.untapped.gg/en/cards/survivor,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
500-sweeping-beam,sweeping_beam,Sweeping Beam,Deal 6 damage to ALL enemies. Draw 1 card.,Sweeping Beam+,Deal 9 damage to ALL enemies. Draw 1 card.,Defect,Defect,Attack,1,Common,/media/cards-webp/sweeping_beam.webp,/media/card-portraits/defect/sweeping_beam.webp,https://sts2.untapped.gg/en/cards/sweeping_beam,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
501-sweeping-gaze,sweeping_gaze,Sweeping Gaze,Ethereal. Osty deals 10 damage to a random enemy. Exhaust.,Sweeping Gaze+,Ethereal. Osty deals 15 damage to a random enemy. Exhaust.,Colorless,Colorless,Attack,0,Token,/media/cards-webp/sweeping_gaze.webp,/media/card-portraits/token/sweeping_gaze.webp,https://sts2.untapped.gg/en/cards/sweeping_gaze,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
502-sword-boomerang,sword_boomerang,Sword Boomerang,Deal 3 damage to a random enemy 3 times.,Sword Boomerang+,Deal 3 damage to a random enemy 4 times.,Ironclad,Ironclad,Attack,1,Common,/media/cards-webp/sword_boomerang.webp,/media/card-portraits/ironclad/sword_boomerang.webp,https://sts2.untapped.gg/en/cards/sword_boomerang,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
503-sword-sage,sword_sage,Sword Sage,Increase the cost of Sovereign Blade by 1. Sovereign Blade now hits an additional time.,Sword Sage+,Cost changes from 2 to 1,Regent,Regent,Power,2,Rare,/media/cards-webp/sword_sage.webp,/media/card-portraits/regent/sword_sage.webp,https://sts2.untapped.gg/en/cards/sword_sage,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
504-synchronize,synchronize,Synchronize,Gain 2 Focus this turn for each unique Orb you have. Exhaust.,Synchronize+,Gain 2 Focus this turn for each unique Orb you have.,Defect,Defect,Skill,1,Uncommon,/media/cards-webp/synchronize.webp,/media/card-portraits/defect/synchronize.webp,https://sts2.untapped.gg/en/cards/synchronize,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
505-synthesis,synthesis,Synthesis,Deal 12 damage. The next Power you play costs 0 Energy.,Synthesis+,Deal 18 damage. The next Power you play costs 0 Energy.,Defect,Defect,Attack,2,Uncommon,/media/cards-webp/synthesis.webp,/media/card-portraits/defect/synthesis.webp,https://sts2.untapped.gg/en/cards/synthesis,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
506-tactician,tactician,Tactician,Sly. Gain 1 Energy.,Tactician+,Sly. Gain 2 Energy.,Silent,Silent,Skill,3,Uncommon,/media/cards-webp/tactician.webp,/media/card-portraits/silent/tactician.webp,https://sts2.untapped.gg/en/cards/tactician,3,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
507-tag-team,tag_team,Tag Team,Deal 11 damage. The next Attack another player plays on the enemy is played an extra time.,Tag Team+,Deal 15 damage. The next Attack another player plays on the enemy is played an extra time.,Colorless,Colorless,Attack,2,Uncommon,/media/cards-webp/tag_team.webp,/media/card-portraits/colorless/tag_team.webp,https://sts2.untapped.gg/en/cards/tag_team,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
508-tank,tank,Tank,Take double damage from enemies. Allies take half damage from enemies.,Tank+,Cost changes from 1 to 0,Ironclad,Ironclad,Power,1,Rare,/media/cards-webp/tank.webp,/media/card-portraits/ironclad/tank.webp,https://sts2.untapped.gg/en/cards/tank,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
509-taunt,taunt,Taunt,Gain 7 Block. Apply 1 Vulnerable.,Taunt+,Gain 8 Block. Apply 2 Vulnerable.,Ironclad,Ironclad,Skill,1,Uncommon,/media/cards-webp/taunt.webp,/media/card-portraits/ironclad/taunt.webp,https://sts2.untapped.gg/en/cards/taunt,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
510-tear-asunder,tear_asunder,Tear Asunder,Deal 5 damage. Hits an additional time for each time you lost HP this combat.,Tear Asunder+,Deal 7 damage. Hits an additional time for each time you lost HP this combat.,Ironclad,Ironclad,Attack,2,Rare,/media/cards-webp/tear_asunder.webp,/media/card-portraits/ironclad/tear_asunder.webp,https://sts2.untapped.gg/en/cards/tear_asunder,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
511-tempest,tempest,Tempest,Channel X Lightning.,Tempest+,Channel X+1 Lightning.,Defect,Defect,Skill,X,Uncommon,/media/cards-webp/tempest.webp,/media/card-portraits/defect/tempest.webp,https://sts2.untapped.gg/en/cards/tempest,99,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
512-terraforming,terraforming,Terraforming,Gain 6 Vigor.,Terraforming+,Gain 8 Vigor.,Regent,Regent,Skill,1,Uncommon,/media/cards-webp/terraforming.webp,/media/card-portraits/regent/terraforming.webp,https://sts2.untapped.gg/en/cards/terraforming,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
513-tesla-coil,tesla_coil,Tesla Coil,Deal 3 damage. Trigger all Lightning against the enemy.,Tesla Coil+,Deal 6 damage. Trigger all Lightning against the enemy.,Defect,Defect,Attack,0,Uncommon,/media/cards-webp/tesla_coil.webp,/media/card-portraits/defect/tesla_coil.webp,https://sts2.untapped.gg/en/cards/tesla_coil,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
514-the-bomb,the_bomb,The Bomb,"At the end of 3 turns, deal 40 damage to ALL enemies.",The Bomb+,"At the end of 3 turns, deal 50 damage to ALL enemies.",Colorless,Colorless,Skill,2,Uncommon,/media/cards-webp/the_bomb.webp,/media/card-portraits/colorless/the_bomb.webp,https://sts2.untapped.gg/en/cards/the_bomb,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
515-the-gambit,the_gambit,The Gambit,"Gain 50 Block. If you take unblocked attack damage this combat, die.",The Gambit+,"Gain 75 Block. If you take unblocked attack damage this combat, die.",Colorless,Colorless,Skill,0,Rare,/media/cards-webp/the_gambit.webp,/media/card-portraits/colorless/the_gambit.webp,https://sts2.untapped.gg/en/cards/the_gambit,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
516-the-hunt,the_hunt,The Hunt,"Deal 10 damage. If Fatal, gain an additional card reward. Exhaust.",The Hunt+,"Deal 15 damage. If Fatal, gain an additional card reward. Exhaust.",Silent,Silent,Attack,1,Rare,/media/cards-webp/the_hunt.webp,/media/card-portraits/silent/the_hunt.webp,https://sts2.untapped.gg/en/cards/the_hunt,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
517-the-scythe,the_scythe,The Scythe,Deal 13 damage. Permanently increase this card's damage by 3. Exhaust.,The Scythe+,Deal 13 damage. Permanently increase this card's damage by 4. Exhaust.,Necrobinder,Necrobinder,Attack,2,Rare,/media/cards-webp/the_scythe.webp,/media/card-portraits/necrobinder/the_scythe.webp,https://sts2.untapped.gg/en/cards/the_scythe,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
518-the-sealed-throne,the_sealed_throne,The Sealed Throne,"Whenever you play a card, gain 1 Star Energy.",The Sealed Throne+,"Innate. Whenever you play a card, gain 1 Star Energy.",Regent,Regent,Power,1,Ancient,/media/cards-webp/the_sealed_throne.webp,/media/card-portraits/regent/the_sealed_throne.webp,https://sts2.untapped.gg/en/cards/the_sealed_throne,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
519-the-smith,the_smith,The Smith,Forge 30.,The Smith+,Forge 40.,Regent,Regent,Skill,1,Rare,/media/cards-webp/the_smith.webp,/media/card-portraits/regent/the_smith.webp,https://sts2.untapped.gg/en/cards/the_smith,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
520-thinking-ahead,thinking_ahead,Thinking Ahead,Draw 2 cards. Put 1 card from your Hand on top of your Draw Pile. Exhaust.,Thinking Ahead+,Draw 2 cards. Put 1 card from your Hand on top of your Draw Pile.,Colorless,Colorless,Skill,0,Uncommon,/media/cards-webp/thinking_ahead.webp,/media/card-portraits/colorless/thinking_ahead.webp,https://sts2.untapped.gg/en/cards/thinking_ahead,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
521-thrash,thrash,Thrash,Deal 4 damage twice. Exhaust a random Attack in your Hand and add its damage to this card.,Thrash+,Deal 6 damage twice. Exhaust a random Attack in your Hand and add its damage to this card.,Ironclad,Ironclad,Attack,1,Rare,/media/cards-webp/thrash.webp,/media/card-portraits/ironclad/thrash.webp,https://sts2.untapped.gg/en/cards/thrash,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
522-thrumming-hatchet,thrumming_hatchet,Thrumming Hatchet,"Deal 11 damage. At the start of your next turn, return this to your Hand.",Thrumming Hatchet+,"Deal 14 damage. At the start of your next turn, return this to your Hand.",Colorless,Colorless,Attack,1,Uncommon,/media/cards-webp/thrumming_hatchet.webp,/media/card-portraits/colorless/thrumming_hatchet.webp,https://sts2.untapped.gg/en/cards/thrumming_hatchet,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
523-thunder,thunder,Thunder,"Whenever you Evoke Lightning, deal 6 damage to each enemy hit.",Thunder+,"Whenever you Evoke Lightning, deal 8 damage to each enemy hit.",Defect,Defect,Power,1,Uncommon,/media/cards-webp/thunder.webp,/media/card-portraits/defect/thunder.webp,https://sts2.untapped.gg/en/cards/thunder,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
524-thunderclap,thunderclap,Thunderclap,Deal 4 damage and apply 1 Vulnerable to ALL enemies.,Thunderclap+,Deal 7 damage and apply 1 Vulnerable to ALL enemies.,Ironclad,Ironclad,Attack,1,Common,/media/cards-webp/thunderclap.webp,/media/card-portraits/ironclad/thunderclap.webp,https://sts2.untapped.gg/en/cards/thunderclap,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
525-time-s-up,times_up,Time's Up,Deal damage equal to the enemy's Doom. Exhaust.,Time's Up+,Retain. Deal damage equal to the enemy's Doom. Exhaust.,Necrobinder,Necrobinder,Attack,2,Rare,/media/cards-webp/times_up.webp,/media/card-portraits/necrobinder/times_up.webp,https://sts2.untapped.gg/en/cards/times_up,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
526-tools-of-the-trade,tools_of_the_trade,Tools of the Trade,"At the start of your turn, draw 1 card and discard 1 card.",Tools of the Trade+,Cost changes from 1 to 0,Silent,Silent,Power,1,Rare,/media/cards-webp/tools_of_the_trade.webp,/media/card-portraits/silent/tools_of_the_trade.webp,https://sts2.untapped.gg/en/cards/tools_of_the_trade,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
527-toric-toughness,toric_toughness,Toric Toughness,Gain 5 Block. Gain 5 Block at the start of the next 2 turns.,Toric Toughness+,Gain 7 Block. Gain 7 Block at the start of the next 2 turns.,Colorless,Event,Skill,2,Event,/media/cards-webp/toric_toughness.webp,/media/card-portraits/event/toric_toughness.webp,https://sts2.untapped.gg/en/cards/toric_toughness,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
528-toxic,toxic,Toxic,"At the end of your turn, if this is in your Hand, take 5 damage. Exhaust.",,,Colorless,Status,Status,1,Status,/media/cards-webp/toxic.webp,/media/card-portraits/status/toxic.webp,https://sts2.untapped.gg/en/cards/toxic,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
529-tracking,tracking,Tracking,Weak enemies take double damage from Attacks.,Tracking+,Cost changes from 2 to 1,Silent,Silent,Power,2,Rare,/media/cards-webp/tracking.webp,/media/card-portraits/silent/tracking.webp,https://sts2.untapped.gg/en/cards/tracking,2,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
530-transfigure,transfigure,Transfigure,Add Replay to a card in your Hand. It costs an extra 1 Energy. Exhaust.,Transfigure+,Add Replay to a card in your Hand. It costs an extra 1 Energy.,Necrobinder,Necrobinder,Skill,1,Rare,/media/cards-webp/transfigure.webp,/media/card-portraits/necrobinder/transfigure.webp,https://sts2.untapped.gg/en/cards/transfigure,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
531-trash-to-treasure,trash_to_treasure,Trash to Treasure,"Whenever you create a Status card, Channel 1 random Orb.",Trash to Treasure+,"Innate. Whenever you create a Status card, Channel 1 random Orb.",Defect,Defect,Power,1,Rare,/media/cards-webp/trash_to_treasure.webp,/media/card-portraits/defect/trash_to_treasure.webp,https://sts2.untapped.gg/en/cards/trash_to_treasure,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
532-tremble,tremble,Tremble,Apply 2 Vulnerable.,Tremble+,Apply 3 Vulnerable.,Ironclad,Ironclad,Skill,1,Common,/media/cards-webp/tremble.webp,/media/card-portraits/ironclad/tremble.webp,https://sts2.untapped.gg/en/cards/tremble,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
533-true-grit,true_grit,True Grit,Gain 7 Block. Exhaust 1 card at random.,True Grit+,Gain 9 Block. Exhaust 1 card.,Ironclad,Ironclad,Skill,1,Common,/media/cards-webp/true_grit.webp,/media/card-portraits/ironclad/true_grit.webp,https://sts2.untapped.gg/en/cards/true_grit,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
534-turbo,turbo,TURBO,Gain 2 Energy. Add a Void into your Discard Pile.,TURBO+,Gain 3 Energy. Add a Void into your Discard Pile.,Defect,Defect,Skill,0,Common,/media/cards-webp/turbo.webp,/media/card-portraits/defect/turbo.webp,https://sts2.untapped.gg/en/cards/turbo,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
535-twin-strike,twin_strike,Twin Strike,Deal 5 damage twice.,Twin Strike+,Deal 7 damage twice.,Ironclad,Ironclad,Attack,1,Common,/media/cards-webp/twin_strike.webp,/media/card-portraits/ironclad/twin_strike.webp,https://sts2.untapped.gg/en/cards/twin_strike,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
536-tyranny,tyranny,Tyranny,"At the start of your turn, draw 1 card and Exhaust 1 card from your Hand.",Tyranny+,"Innate. At the start of your turn, draw 1 card and Exhaust 1 card from your Hand.",Regent,Regent,Power,1,Rare,/media/cards-webp/tyranny.webp,/media/card-portraits/regent/tyranny.webp,https://sts2.untapped.gg/en/cards/tyranny,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
537-ultimate-defend,ultimate_defend,Ultimate Defend,Gain 11 Block.,Ultimate Defend+,Gain 15 Block.,Colorless,Colorless,Skill,1,Uncommon,/media/cards-webp/ultimate_defend.webp,/media/card-portraits/colorless/ultimate_defend.webp,https://sts2.untapped.gg/en/cards/ultimate_defend,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
538-ultimate-strike,ultimate_strike,Ultimate Strike,Deal 14 damage.,Ultimate Strike+,Deal 20 damage.,Colorless,Colorless,Attack,1,Uncommon,/media/cards-webp/ultimate_strike.webp,/media/card-portraits/colorless/ultimate_strike.webp,https://sts2.untapped.gg/en/cards/ultimate_strike,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
539-undeath,undeath,Undeath,Gain 7 Block. Add a copy of this card into your Discard Pile.,Undeath+,Gain 9 Block. Add a copy of this card into your Discard Pile.,Necrobinder,Necrobinder,Skill,0,Rare,/media/cards-webp/undeath.webp,/media/card-portraits/necrobinder/undeath.webp,https://sts2.untapped.gg/en/cards/undeath,0,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
540-unleash,unleash,Unleash,Osty deals 6 damage. Deals additional damage equal to Osty's current HP.,Unleash+,Osty deals 9 damage. Deals additional damage equal to Osty's current HP.,Necrobinder,Necrobinder,Attack,1,Starter,/media/cards-webp/unleash.webp,/media/card-portraits/necrobinder/unleash.webp,https://sts2.untapped.gg/en/cards/unleash,1,STS2 Wiki cards/data.json,https://sts2.wiki/cards/data.json,2026-05-17T08:49:48.916628+00:00
